snail_id	date	species	colour	beach_length	beach	weight	sh	sw	ssh	trematode_presence	egg_presence	parasite_collected	parasite_load	trematode_species	behaviour_study	microplastics
CFP34	12/04/2023	flat	light	266	castle	0.48	10.7	5.9	0	no	yes	NA	NA	NA	yes	NA
CFP35	12/04/2023	flat	dark 	266	castle	0.64	11.8	7.2	0	no	no	NA	NA	NA	yes	NA
CFP36	12/04/2023	flat	light	266	castle	0.71	11.8	6.8	0	no	no	NA	NA	NA	yes	NA
CFP37	12/04/2023	flat	light	266	castle	0.48	7.3	6.1	0	no	no	NA	NA	NA	yes	NA
CFP38	12/04/2023	flat	dark	266	castle	0.59	10.9	6.8	0	no	no	NA	NA	NA	yes	NA
CFP39	12/04/2023	flat	dark	266	castle	0.77	11.8	7.3	0	no	no	NA	NA	NA	yes	NA
CFP40	12/04/2023	flat	light	266	castle	0.49	9.5	5.6	0	no	no	NA	NA	NA	yes	NA
CFP41	12/04/2023	flat	light	266	castle	0.95	12.7	6.9	0	no	no	NA	NA	NA	yes	NA
CFP42	12/04/2023	flat	dark	266	castle	0.69	10	6.3	0	no	no	NA	NA	NA	yes	NA
CFP43	12/04/2023	flat	dark	266	castle	0.62	11.5	6.8	0	no	yes	NA	NA	NA	yes	NA
CFP44	12/04/2023	flat	dark	266	castle	0.81	11.5	6.9	0	no	no	NA	NA	NA	yes	NA
CFP45	12/04/2023	flat	light	266	castle	0.42	9.8	5.7	0	no	yes	NA	NA	NA	yes	NA
CFP46	12/04/2023	flat	dark	266	castle	0.42	9.4	5.5	0	no	no	NA	NA	NA	yes	NA
CFP47	12/04/2023	flat	dark 	266	castle	0.56	10	6.5	0	no	no	NA	NA	NA	yes	NA
CFP48	12/04/2023	flat	dark	266	castle	0.58	10.6	6	0	no	no	NA	NA	NA	yes	NA
CFP49	12/04/2023	flat	dark	266	castle	0.61	10.7	6.1	0	no	no	NA	NA	NA	yes	NA
CFP50	12/04/2023	flat	dark	266	castle	0.68	11.4	6.6	0	no	yes	NA	NA	NA	yes	NA
CFP51	12/04/2023	flat	light	266	castle	0.84	11.8	7.1	0	no	no	NA	NA	NA	yes	NA
CFP52	12/04/2023	flat	light	266	castle	0.81	12.4	7.1	0	no	no	NA	NA	NA	yes	NA
CFP53	12/04/2023	flat	light	266	castle	0.7	11.2	6.3	0	no	no	NA	NA	NA	yes	NA
CFP54	12/04/2023	flat	light	266	castle	0.94	12.5	7.4	0	no	no	NA	NA	NA	yes	NA
CFP55	12/04/2023	flat	light	266	castle	0.37	9.9	5.9	0	no	no	NA	NA	NA	yes	NA
CFP56	12/04/2023	flat	dark	266	castle	0.79	12.1	7	0	no	no	NA	NA	NA	yes	NA
CFP57	12/04/2023	flat	light	266	castle	0.7	10.8	6.1	0	no	no	NA	NA	NA	yes	NA
CFP58	12/04/2023	flat	dark	266	castle	0.76	11.5	6.7	0	no	no	NA	NA	NA	yes	NA
CFP59	12/04/2023	flat	light	266	castle	1.1	13.3	7.8	0	no	no	NA	NA	NA	yes	NA
CFP60	12/04/2023	flat	dark	266	castle	0.67	10.2	6.3	0	no	no	NA	NA	NA	yes	NA
CFP61	12/04/2023	flat	light	266	castle	0.6	11.1	6.2	0	no	no	NA	NA	NA	yes	NA
CFP62	12/04/2023	flat	light	266	castle	0.85	12.9	7.3	0	no	no	NA	NA	NA	yes	NA
CFP63	12/04/2023	flat	dark	266	castle	0.61	11.4	6.5	0	no	no	NA	NA	NA	yes	NA
CFP64	12/04/2023	flat	light	266	castle	0.6	11.3	6.6	0	no	no	NA	NA	NA	yes	NA
CFP65	12/04/2023	flat	light	266	castle	0.54	12.7	7.2	0	no	no	NA	NA	NA	yes	NA
CFP66	12/04/2023	flat	light	266	castle	0.51	10.4	6.3	0	no	no	NA	NA	NA	yes	NA
CFP67	12/04/2023	flat	light	266	castle	0.58	9.5	6	0	no	no	NA	NA	NA	yes	NA
CFP68	12/04/2023	flat	dark	266	castle	0.61	9.3	5.8	0	no	no	NA	NA	NA	yes	NA
CFP69	12/04/2023	flat	dark	266	castle	0.55	10.1	6.1	0	no	no	NA	NA	NA	yes	NA
CFP70	12/04/2023	flat	light	266	castle	0.57	10.3	5.8	0	no	no	NA	NA	NA	yes	NA
CFP71	12/04/2023	flat	light	266	castle	0.75	11.3	6.6	0	no	no	NA	NA	NA	yes	NA
CFP72	12/04/2023	flat	dark	266	castle	0.75	11	6.2	0	no	no	NA	NA	NA	yes	NA
CFP73	12/04/2023	flat	light	266	castle	0.81	12.5	7.2	0	no	no	NA	NA	NA	yes	NA
CFP74	12/04/2023	flat	light	266	castle	0.52	10	5.9	0	no	no	NA	NA	NA	yes	NA
CFP75	12/04/2023	flat	dark	266	castle	0.72	11	6.7	0	no	no	NA	NA	NA	yes	NA
CFP76	12/04/2023	flat	light	266	castle	0.83	12.7	7.1	0	no	no	NA	NA	NA	yes	NA
CFP77	12/04/2023	flat	dark	266	castle	1.02	13.7	7.9	0	no	no	NA	NA	NA	yes	NA
CFP78	12/04/2023	flat	dark	266	castle	0.72	11.9	6.9	0	no	yes	NA	NA	NA	yes	NA
CFP79	12/04/2023	flat	light	266	castle	0.63	11.2	6.6	0	no	no	NA	NA	NA	yes	NA
CFP80	12/04/2023	flat	light	266	castle	0.55	10.7	6.5	0	no	no	NA	NA	NA	yes	NA
CFP81	12/04/2023	flat	light	266	castle	0.73	11.8	6.8	0	no	no	NA	NA	NA	yes	NA
CFP82	12/04/2023	flat	light	266	castle	0.71	11	6.6	0	no	no	NA	NA	NA	yes	NA
CFP83	12/04/2023	flat	dark 	266	castle	1.04	13	7.4	0	no	yes	NA	NA	NA	yes	NA
CFP84	12/04/2023	flat	dark 	266	castle	0.68	11.9	6.5	0	no	no	NA	NA	NA	yes	NA
CFP85	12/04/2023	flat	dark 	266	castle	0.58	10.9	6.2	0	no	no	NA	NA	NA	yes	NA
CFP86	12/04/2023	flat	light	266	castle	0.49	10	6.6	0	no	no	NA	NA	NA	yes	NA
CFP87	12/04/2023	flat	light	266	castle	0.87	12.6	7.1	0	no	no	NA	NA	NA	yes	NA
CFP88	12/04/2023	flat	light	266	castle	0.66	11.3	7	0	no	yes	NA	NA	NA	yes	NA
CFP89	12/04/2023	flat	light	266	castle	0.6	11.4	6.8	0	no	no	NA	NA	NA	yes	NA
CFP90	12/04/2023	flat	light	266	castle	0.59	10.6	6.4	0	no	no	NA	NA	NA	yes	NA
CFP91	12/04/2023	flat	dark 	266	castle	0.42	9.3	5.5	0	no	no	NA	NA	NA	yes	NA
CFP92	12/04/2023	flat	light	266	castle	0.59	11.5	6.4	0	no	no	NA	NA	NA	yes	NA
CFP93	12/04/2023	flat	dark 	266	castle	0.58	10.7	6.1	0	no	no	NA	NA	NA	yes	NA
CFP94	12/04/2023	flat	light	266	castle	0.55	10.9	6.8	0	no	no	NA	NA	NA	yes	NA
CFP95	12/04/2023	flat	light	266	castle	0.69	11.2	7.1	0	no	no	NA	NA	NA	yes	NA
CFP96	12/04/2023	flat	light	266	castle	0.45	9.7	6	0	no	no	NA	NA	NA	yes	NA
CFP97	12/04/2023	flat	light	266	castle	0.8	11.6	6.5	0	no	yes	NA	NA	NA	yes	NA
CFP98	12/04/2023	flat	light	266	castle	0.72	11.4	6.6	0	no	no	NA	NA	NA	yes	NA
CFP99	12/04/2023	flat	light	266	castle	0.56	10.9	6	0	no	no	NA	NA	NA	yes	NA
CFP100	12/04/2023	flat	dark	266	castle	0.79	12	7.3	0	no	no	NA	NA	NA	yes	NA
CFP101	12/04/2023	flat	dark 	266	castle	0.54	10.9	6.3	0	no	no	NA	NA	NA	yes	NA
CFP102	12/04/2023	flat	dark	266	castle	0.72	12.5	7.4	0	no	no	NA	NA	NA	yes	NA
CFP103	12/04/2023	flat	dark	266	castle	0.7	11.4	7	0	no	no	NA	NA	NA	yes	NA
CFP104	12/04/2023	flat	dark 	266	castle	0.65	11.5	6.9	0	no	no	NA	NA	NA	yes	NA
CFP105	12/04/2023	flat	dark 	266	castle	0.3	9.5	5.6	0	no	no	NA	NA	NA	yes	NA
CFP106	12/04/2023	flat	light	266	castle	0.64	11.2	6.5	0	no	no	NA	NA	NA	yes	NA
CFP107	12/04/2023	flat	dark	266	castle	0.51	10.6	6.1	0	no	no	NA	NA	NA	yes	NA
CFP108	12/04/2023	flat	light 	266	castle	0.53	10.7	6.3	0	no	no	NA	NA	NA	yes	NA
CFP109	12/04/2023	flat	dark	266	castle	0.71	12.3	6.7	0	no	no	NA	NA	NA	yes	NA
CFP110	12/04/2023	flat	dark	266	castle	0.59	11.1	6.6	0	no	no	NA	NA	NA	yes	NA
CFP111	12/04/2023	flat	light	266	castle	0.79	11.5	6.7	0	no	no	NA	NA	NA	yes	NA
CFP112	12/04/2023	flat	dark	266	castle	0.56	10.8	6.3	0	no	no	NA	NA	NA	yes	NA
CFP113	12/04/2023	flat	dark 	266	castle	1.14	13.4	8.2	0	no	no	NA	NA	NA	yes	NA
CFP114	12/04/2023	flat	light	266	castle	0.69	11.7	6.8	0	no	no	NA	NA	NA	yes	NA
CFP115	12/04/2023	flat	dark	266	castle	1.1	13.7	8	0	no	no	NA	NA	NA	yes	NA
CFP116	12/04/2023	flat	light	266	castle	0.64	11.4	6.7	0	no	no	NA	NA	NA	yes	NA
CFP117	12/04/2023	flat	dark	266	castle	0.69	11.7	6.7	0	no	no	NA	NA	NA	yes	NA
CFP118	12/04/2023	flat	dark	266	castle	0.7	12	6.8	0	no	no	NA	NA	NA	yes	NA
CFP119	12/04/2023	flat	light	266	castle	0.43	10	6	0	no	no	NA	NA	NA	yes	NA
CFP120	12/04/2023	flat	light	266	castle	0.57	10.9	6.5	0	no	no	NA	NA	NA	yes	NA
CFP121	12/04/2023	flat	dark	266	castle	1.47	14.9	8.7	0	no	no	NA	NA	NA	yes	NA
CFP122	12/04/2023	flat	light	266	castle	0.89	12.5	7.3	0	no	no	NA	NA	NA	yes	NA
CFP123	12/04/2023	flat	dark	266	castle	0.84	10.6	6.9	0	no	no	NA	NA	NA	yes	NA
CFP124	12/04/2023	flat	light	266	castle	0.79	12	7.1	0	no	no	NA	NA	NA	yes	NA
CFP125	12/04/2023	flat	light	266	castle	0.6	10.7	6.3	0	no	no	NA	NA	NA	yes	NA
CFP126	12/04/2023	flat	dark 	266	castle	0.83	12.3	7	0	no	no	NA	NA	NA	yes	NA
CFP127	12/04/2023	flat	dark 	266	castle	0.52	10.2	6.2	0	no	no	NA	NA	NA	yes	NA
CFP128	12/04/2023	flat	light	266	castle	0.58	10.3	6.2	0	no	no	NA	NA	NA	yes	NA
CFP129	12/04/2023	flat	light	266	castle	0.63	10.5	6.1	0	no	no	NA	NA	NA	yes	NA
CFP130	12/04/2023	flat	dark	266	castle	0.56	10	6	0	no	no	NA	NA	NA	yes	NA
CFP131	12/04/2023	flat	dark	266	castle	0.6	11.1	6.2	0	no	no	NA	NA	NA	yes	NA
CFP132	12/04/2023	flat	dark 	266	castle	0.67	11.5	6.5	0	no	no	NA	NA	NA	yes	NA
CFP133	12/04/2023	flat	light	266	castle	0.41	9.7	5.6	0	no	no	NA	NA	NA	yes	NA
CFP134	12/04/2023	flat	dark	266	castle	0.46	10.1	5.8	0	no	no	NA	NA	NA	yes	NA
CFP135	12/04/2023	flat	light	266	castle	0.5	10	6	0	no	no	NA	NA	NA	yes	NA
CFP136	12/04/2023	flat	light	266	castle	0.47	9	5.6	0	no	no	NA	NA	NA	yes	NA
CFP137	12/04/2023	flat	light	266	castle	0.39	9.8	5.7	0	no	no	NA	NA	NA	yes	NA
CFP138	12/04/2023	flat	light	266	castle	0.49	9.8	5.2	0	no	no	NA	NA	NA	yes	NA
CFP139	12/04/2023	flat	dark	266	castle	0.41	9.6	5.2	0	no	no	NA	NA	NA	yes	NA
CFP140	12/04/2023	flat	dark	266	castle	0.4	9.7	5.7	0	no	no	NA	NA	NA	yes	NA
CFP141	12/04/2023	flat	light	266	castle	0.45	9.8	5.8	0	no	no	NA	NA	NA	yes	NA
CFP142	12/04/2023	flat	light	266	castle	0.33	9.6	5.5	0	no	no	NA	NA	NA	yes	NA
CFP143	12/04/2023	flat	dark	266	castle	0.43	10	5.7	0	no	no	NA	NA	NA	yes	NA
CFP144	12/04/2023	flat	light	266	castle	0.42	9	5.5	0	no	no	NA	NA	NA	yes	NA
CFP145	12/04/2023	flat	dark	266	castle	0.37	9.5	5.8	0	no	no	NA	NA	NA	yes	NA
CFP146	12/04/2023	flat	light	266	castle	0.54	10.5	6.3	0	no	no	NA	NA	NA	yes	NA
CFP147	12/04/2023	flat	dark	266	castle	0.5	9.7	5.5	0	no	no	NA	NA	NA	yes	NA
CFP148	12/04/2023	flat	light	266	castle	0.49	9.4	5.4	0	no	no	NA	NA	NA	yes	NA
CFP149	12/04/2023	flat	light	266	castle	0.47	9.9	6	0	no	no	NA	NA	NA	yes	NA
CFP150	12/04/2023	flat	light	266	castle	0.52	9.9	5.9	0	no	no	NA	NA	NA	yes	NA
CFP151	12/04/2023	flat	dark	266	castle	0.63	9.9	5.7	0	no	no	NA	NA	NA	yes	NA
CFP152	12/04/2023	flat	dark	266	castle	0.64	9.9	5.1	0	no	no	NA	NA	NA	yes	NA
CFP153	12/04/2023	flat	light	266	castle	0.6	8.4	6.8	0	no	no	NA	NA	NA	yes	NA
CFP154	12/04/2023	flat	light	266	castle	0.61	9.2	5.7	0	no	no	NA	NA	NA	yes	NA
CFP155	12/04/2023	flat	dark	266	castle	0.48	9.5	5.3	0	no	no	NA	NA	NA	yes	NA
CFP156	12/04/2023	flat	dark	266	castle	0.59	9.2	6	0	no	no	NA	NA	NA	yes	NA
CFP157	12/04/2023	flat	light	266	castle	0.44	9.1	5.5	0	no	no	NA	NA	NA	yes	NA
CFP158	12/04/2023	flat	dark	266	castle	0.41	9.6	5.3	0	no	no	NA	NA	NA	yes	NA
CFP159	12/04/2023	flat	light	266	castle	0.77	10.3	6.2	0	no	no	NA	NA	NA	yes	NA
CFP160	12/04/2023	flat	light	266	castle	0.51	8.1	5.4	0	no	no	NA	NA	NA	yes	NA
CFP161	12/04/2023	flat	light	266	castle	0.61	10.2	5.9	0	no	no	NA	NA	NA	yes	NA
CFP162	12/04/2023	flat	dark	266	castle	0.5	9.2	4.4	0	no	no	NA	NA	NA	yes	NA
CFP163	12/04/2023	flat	light	266	castle	0.44	9.4	5.5	0	no	no	NA	NA	NA	yes	NA
CFP164	12/04/2023	flat	dark	266	castle	0.5	9.6	5.7	0	no	no	NA	NA	NA	yes	NA
CFP165	12/04/2023	flat	dark	266	castle	0.52	8.7	5.6	0	no	no	NA	NA	NA	yes	NA
CFP166	12/04/2023	flat	light	266	castle	0.42	8.7	5.1	0	no	no	NA	NA	NA	yes	NA
CFP167	12/04/2023	flat	light	266	castle	0.59	9.7	5.6	0	no	no	NA	NA	NA	yes	NA
CFP168	12/04/2023	flat	light	266	castle	0.56	9.5	5.8	0	no	no	NA	NA	NA	yes	NA
CFP169	12/04/2023	flat	light	266	castle	0.6	10.8	6.1	0	no	no	NA	NA	NA	yes	NA
CFP170	12/04/2023	flat	light	266	castle	0.44	9.2	5.2	0	no	no	NA	NA	NA	yes	NA
CFP171	12/04/2023	flat	dark	266	castle	0.4	9.5	4.5	0	no	no	NA	NA	NA	yes	NA
CFP172	12/04/2023	flat	dark	266	castle	0.33	8.7	5.4	0	no	no	NA	NA	NA	yes	NA
CFP173	12/04/2023	flat	light	266	castle	0.58	11.1	6.2	0	no	no	NA	NA	NA	yes	NA
CFP174	12/04/2023	flat	dark	266	castle	0.59	9.5	5.4	0	no	no	NA	NA	NA	yes	NA
CFP175	12/04/2023	flat	light	266	castle	0.46	8.9	3.8	0	no	no	NA	NA	NA	yes	NA
CFP176	12/04/2023	flat	light	266	castle	0.5	8.9	4.6	0	no	no	NA	NA	NA	yes	NA
CFP177	12/04/2023	flat	light	266	castle	0.6	10	5.7	0	no	no	NA	NA	NA	yes	NA
CFP178	12/04/2023	flat	light	266	castle	0.28	6.8	4.3	0	no	no	NA	NA	NA	yes	NA
CFP179	12/04/2023	flat	dark	266	castle	0.35	9	5.3	0	no	no	NA	NA	NA	yes	NA
CFP180	12/04/2023	flat	dark	266	castle	0.45	9.4	6	0	no	no	NA	NA	NA	yes	NA
CFP181	12/04/2023	flat	light	266	castle	0.54	10.3	6	0	no	no	NA	NA	NA	yes	NA
CFP182	12/04/2023	flat	light	266	castle	0.52	9.5	5.3	0	no	no	NA	NA	NA	yes	NA
CFP183	12/04/2023	flat	light	266	castle	0.43	9.6	5.5	0	no	no	NA	NA	NA	yes	NA
CFP184	12/04/2023	flat	light	266	castle	0.45	8.5	5.5	0	no	no	NA	NA	NA	yes	NA
